3.688935402729787711e+03
3.688936172886404620e+03
3.688936178719219697e+03
3.688937848531967575e+03
3.688936131155456678e+03
3.688936131155456678e+03
3.688936249595448317e+03
3.688936249595448317e+03
3.688936128849138640e+03
3.688936128849138640e+03
3.688935426530082168e+03
3.688935534297464983e+03
3.688935644630854313e+03
3.688935534297464983e+03
3.688936289398057852e+03
3.688935518096943269e+03
3.688937362240631501e+03
3.688935380094830180e+03
3.688935380094830180e+03
3.688935829436887161e+03
3.688937316838806964e+03
3.688937316838806964e+03
3.688936303123021389e+03
3.688935829119008304e+03
3.688934818525774062e+03
3.688933984152756238e+03
3.688934722905239596e+03
3.688937054534256731e+03
3.688937053699877197e+03
3.688937101264125431e+03
3.688937109637775848e+03
3.688937104169662234e+03
3.688937596267806384e+03
3.688937100620814817e+03
3.688937096304464831e+03
3.688936186217673821e+03
3.688936186217673821e+03
3.688935629681228875e+03
3.688936844515874782e+03
3.688936844515874782e+03
3.688936849750144120e+03
3.688936849750144120e+03
3.688936218090976581e+03
3.688936218090976581e+03
3.688937303507676461e+03
3.688937299281529704e+03
3.688937299281529704e+03
3.688937299281529704e+03
3.688935715581295881e+03
3.688936465708254673e+03
3.688935579917660107e+03
3.688935579917660107e+03
3.688935579917660107e+03
3.688935444864103374e+03
3.688935444864103374e+03
3.688935579917660107e+03
3.688935444864103374e+03
3.688938372771500781e+03
3.688939399377615246e+03
3.688939399377615246e+03
3.688939399377615246e+03
3.688936156956578088e+03
3.688935977907903180e+03
3.688935865186463616e+03
3.688936586983203142e+03
3.688936586983203142e+03
3.688936062963983659e+03
3.688937531074443541e+03
3.688937531074443541e+03
3.688936376198575999e+03
3.688935690157605677e+03
3.688935826070015992e+03
3.688935598999687045e+03
3.688937415092794254e+03
3.688937317944278220e+03
3.688937493640760749e+03
3.688937488808326179e+03
3.688937488808326179e+03
3.688937488808326179e+03
3.688937488808326179e+03
3.688938845860597212e+03
3.688936248189841081e+03
3.688935977093179190e+03
3.688935976083229434e+03
3.688935979277139268e+03
3.688935979277139268e+03
3.688935218234281365e+03
3.688936617512706107e+03
3.688936622509045719e+03
3.688936622509045719e+03
3.688936996959450425e+03
3.688937238315942977e+03
3.688937238315942977e+03
3.688937435128244942e+03
3.688938811570397320e+03
3.688938811570397320e+03
3.688937361545936710e+03
3.688937427624088741e+03
3.688937427624088741e+03
3.688937361545936710e+03
3.688937427214868421e+03
3.688938090453198583e+03
3.688937434792748263e+03
3.688938811570397320e+03
3.688938811570397320e+03
3.688938811570397320e+03
3.688938811570397320e+03
3.688937435109605303e+03
3.688936831133938995e+03
3.688936831133938995e+03
3.688936831133938995e+03
3.688937430117585336e+03
3.688936831133938995e+03
3.688937981587622744e+03
3.688938090453198583e+03
3.688937773941937849e+03
3.688938839868805644e+03
3.688937532807555272e+03
3.688937227275618625e+03
3.688938811570397320e+03
3.688937433562853130e+03
3.688937433562853130e+03
3.688937471649021518e+03
3.688938811570397320e+03
3.688938837947723187e+03
3.688937571989722983e+03
3.688937480533456892e+03
3.688937480533456892e+03
3.688937480533456892e+03
3.688937432296112547e+03
3.688938811570397320e+03
3.688938811570397320e+03
